text,goal_info,match_info,match_result,substitution,penalty,card_info
"Một trong những cầu thủ đáng được nói nhiều nhất trong trận đấu, chính là Uche. Các cầu thủ S.Khánh Hòa không còn lại gì tiền đạo người vì anh này đã từng khoác áo đội bóng này đến 2 năm. Biết vậy nhưng kèm được Uche lại là một chuyện khác. Bàn mở tỷ số ở phút 64 của FLC.Thanh Hóa đến từ sự mất tập trung thủ chủ nhà khi họ bị hút hết bởi Uche. Trong pha bóng lộn xộn trước khung gỗ, Văn Bình đã chọn rất đúng chỗ đánh đầu mở tài khoản.",1,0,0,0,0,0
Uche chính là người đặt dấu chấm hết của trận đấu sau một cú pha phản công mẫu mực. Cú ra chân tuyệt đẹp từ khoảng cách hơn 20m của “người cũ” đã khiến cho các khán đài phải dành cho Uche những tràng pháo tay khen ngợi. Uche đã không ăn mừng bàn thắng và khi rời sân anh lặng lẽ bước vào cabin của S.Khánh Hòa để bắt tay HLV Võ Đình Tân.,1,0,0,0,0,0
"Thực tế, các cầu thủ của S.Khánh Hòa đã chơi không tệ. Nhưng họ lại thiếu đi sự tinh tế trong các pha bóng cuối cùng. Đáng tiếc nhất là cú đặt lòng của Ti Phông ở phút 70 của trận đấu. Tuy nhiên, trong một chiều mà Thanh Thắng chơi quá hay, các chân sút chủ nhà đã không thể xuyên thủ lưới.",0,0,0,0,0,0
"Dù thắng 2-0 HLV Ljupko Petrovic nói rằng, ông vẫn chưa hài lòng vì đáng lẽ ra đội bóng FLC.TH có thể chơi tốt hơn. Trong khi đó, HLV Võ Đình Tân lại chỉ trích những thái độ, cách chơi tiểu xảo của đội khách.",0,0,1,0,0,0
"ĐỘI HÌNH THI ĐẤU S.Khánh Hòa: Tuấn Mạnh, Văn Vũ, Nhật Nam (Tấn Tài 70’), Ti Phông, Đình Khương, Diao Sadio, Quốc Chí, Đình Nhơn, Tấn Điền, Đình Lợi (Duy Anh 90’), Zarour. FLC.TH: Thanh Thắng, Đình Đồng, Tiến Thành, Bakel, Mai Tiến Thành, Thanh Bình, Trọng Hoàng, Omar, Văn Bình (Thế Dương 80’) , Đình Tùng (Quốc Phương 56’), Uche (Bật Hiếu 90’).",0,0,0,0,0,0
BÀN THẮNG,0,0,0,0,0,0
"HAGL: Zeba (5’), Osmar (52’)",1,0,0,0,0,0
"Sanna.KH: Toure (39’, 44’), Quốc Chí (61’), Duy Thanh (70’)",1,0,0,0,0,0
"Trận đấu khởi đi chậm rãi, nhưng chủ nhà HAGL đã bất ngờ có bàn thắng sớm ngay phút thứ 5 từ cú đá phạt của Xuân Trường ở giữa sân, bóng được treo thẳng vào trong và ngoại binh Zeba đã có cú đánh đầu hiểm hóc mở tỷ số 1-0 cho đội nhà.",1,1,0,0,0,0
"Bàn thắng giúp đội chủ nhà thêm hưng phấn khi chủ động nắm thế trận và tổ chức nhiều đợt tấn công nguy hiểm về phía khung thành thủ môn Tuấn Mạnh bên phía Sanna Khánh Hòa. Đặc biệt phút 21, HAGL suýt có bàn thắng thứ 2 nếu thủ môn Tuấn Mạnh không xuất sắc bay người cản phá kịp thời cú dứt điểm của Công Phượng.",0,0,0,0,0,0
"Đội khách đến từ phố Biển tỏ ra khá lép vế và gần như một có tình huống tấn công nào có thể gây nguy hiểm cho đội chủ nhà trong suốt 35 phút của hiệp đấu đầu tiên. Thế nhưng ở phút 39, từ một pha phối hợp tấn công nhanh, Trùm Tỉnh tạt bóng cho Toure và anh này đã đánh đầu cân bằng 1-1 cho Sanna Khánh Hòa.",1,1,0,0,0,0
"Phút 44, Toure có cú đột phá rất nhanh vào khu vực 16m50 của HAGL rồi tung cú sút bàn nâng tỷ số lên 2-1 cho Sanna Khánh Hòa, sau khi hậu vệ Đông Triều đã không thể ngăn chặn được pha đi bóng tốc độ của ngoại binh này.",1,0,0,0,0,0
Niềm vui của các cầu thủ S.Khánh Hòa,0,0,0,0,0,0
"Chủ nhà HAGL chủ động đẩy nhanh sức ép về phía khung thành thủ môn Tuấn Mạnh với những pha vây hãm liên tiếp, nhằm tìm bàn cân bằng tỷ số. Kết quả phút 52, trong một pha phản công nhanh, Osmar đã dẫn bóng thoát xuống rất nhanh và tung cú sút cân bằng tỷ số 2-2 cho HAGL.",1,0,0,0,0,0
"Các cầu thủ Sanna Khánh Hòa cũng không chịu kém cạnh khi dần nắm lại thế trận và chơi ăn miếng trả miếng rất quyết liệt. Phút 61, Quốc Chí bất ngờ nâng tỷ số lên 3-2 cho đội khách bằng cú sút cận thành đẹp mắt. Bàn thắng khiến các cầu thủ của HLV Võ Đình Tân càng đá càng sung, và phút 70 đội bóng phố Biển tiếp tục nâng tỷ số lên 4-2, sau khi Duy Thanh đi bóng vào vòng cấm địa rồi tung cú sút xé toang mành lưới thủ môn Văn Tiến.",1,0,0,0,0,0
"Hai bàn thắng liên tiếp khiến đội chủ nhà choáng váng và cố gắng đẩy mạnh tấn công để rút ngắn tỷ số. Tuy nhiên, sự nôn nóng đã khiến những cú dứt điểm của họ thiếu chuẩn xác, thậm chí còn suýt phải nhận những đòn “hồi mã thương” cực kỳ sắc bén bên phía đội khách.",0,0,0,0,0,0
"Thắng chung cuộc 4-2, Sanna Khánh Hòa khiến đội chủ nhà HAGL phải tâm phục khẩu phục và giữ vững vị trí thứ nhì tổng sắp.",0,0,1,0,0,0
ĐỘI HÌNH RA SÂN,0,0,0,0,0,0
"HAGL: Văn Tiến, Đông Triều (A Sân, 46’), Văn Hạnh (Minh Vương, 67’), Osmar, Việt Hưng, Văn Thanh, Xuân Trường, Hồng Duy, Văn Toàn, Công Phượng, Zeba.",0,0,0,0,0,0
"Sanna.KH: Tuấn Mạnh, Đình Lợi, Zarour, Trọng Bình, Đình Khương, Trùm Tỉnh (Hoài An, 87’), Quốc Chí, Đình Nhơn (Trung Hiếu, 84’), Tấn Tài, Duy Thanh (Thanh Tùng, 73’), Toure.",0,0,0,0,0,0
Đỗ Tuấn,0,0,0,0,0,0
Tây Ban Nha 4-1 Israel,0,1,1,0,0,0
"Đối đầu với Israel trên sân nhà, Tây Ban Nha đã sớm tạo được thế trận áp đảo. Chỉ sau 13 phút bóng lăn, Silva đã có bàn mở tỉ số. Từ một pha thoát xuống cánh trái, Silva dứt điểm góc hẹp đẹp mắt để mở điểm cho Tây Ban Nha.",1,0,0,0,0,0
HLV Julen Lopetegui yêu cầu các học trò phải chắt chiu cơ hội hơn. (Ảnh: Getty),0,0,0,0,0,0
"Sau đó, lần lượt Vitolo, Costa và Isco có những pha lập công cho ĐT xứ bò tót. Thắng trận tưng bừng 4-1, nhưng HLV Julen Lopetegui của ĐT Tây Ban Nha vẫn cho rằng các học trò của mình đã bỏ lỡ quá nhiều cơ hội.",1,0,1,0,0,0
"HLV Julen Lopetegui cho biết: “Chúng tôi ghi được 4 bàn, nhưng lẽ ra các chân sút phải chắt chiu cơ hội hơn. Nếu tận dụng tốt các tình huống, chúng tôi đã có thể thắng đậm hơn. Ở các trận đấu đỉnh cao, cơ hội sẽ không có nhiều như thế này do đó tôi muốn các học trò phải cải thiện khâu dứt điểm”.",0,0,0,0,0,0
CĐV Albania làm loạn trong trận đấu thứ 1000 của Buffon,0,0,0,0,0,0
Thủ môn kì cựu Buffon đã có trận đấu thứ 1000 khi cùng ĐT Italia tiếp đón Albania. Khả năng ra vào hợp lý cùng kinh nghiệm của Buffon tiếp tục giúp Italia có thêm một trận đấu giữ sạch lưới.,0,0,0,0,0,0
"Trong khi đó, trên hàng công De Rossi và Immobile có hai pha lập công để giúp ĐT áo thiên thanh có thắng lợi chung cuộc 2-0. Hiện tại, ĐT Italia đang có cùng 13 điểm như Tây Ban Nha, nhưng xếp thứ hai do kém hơn ở chỉ số phụ.",0,0,0,0,0,0
"Mặc dù vậy, Buffon và ĐT Italia đã có ngày vui không trọn vẹn khi các CĐV của Albania đã “nổi giận” và đốt nhiều pháo sáng trên khán đài. Tệ hại hơn, các “fan cuồng” này còn dùng pháo sáng ném xuống sân, tạo ra nguy cơ cháy nổ ngay khi trận đấu đang diễn ra. FIFA cho biết sẽ xem xét và đưa ra án phạt, rất có thể Albania sẽ phải thi đấu trên sân không có khán giả trong trận đấu tới./.",0,0,0,0,0,0
Trọng Phú/VOV.VN,0,0,0,0,0,0
Tốc độ của trận đấu được đẩy lên rất cao ngay từ những phút đầu. Cả hai đội đều liên tục có những tình huống uy hiếp khung thành đối phương. Hải Phương Nam Phú Nhuận là đội mở tỷ số trước.,0,0,0,0,0,0
Hải Phương Nam Phú Nhuận (áo xanh) lép vế trước Sanatech Khánh Hòa. (Ảnh: Hà Khánh),0,1,0,0,0,0
"Nhận bàn thua trước, Sanatech Khánh Hòa vẫn kiên trì nỗ lực tấn công và kịp gỡ hòa 1-1 do công của Hữu Thành trước khi khép lại hiệp 1 với tỷ số 2-1 do công của Trần Tuyên với pha dứt điểm nhanh trong tình huống đá phạt góc.",1,0,0,0,0,0
"Sang hiệp 2, tốc độ trận đấu vẫn được giữ ở mức rất cao, Hải Phương Nam Phú Nhuận liên tiếp hãm thành nhằm tìm bàn thắng gỡ hòa nhưng sự nóng vội trong các tình huống cuối khiến họ không thể ghi bàn.",0,0,0,0,0,0
"Trong khi đó, Sanatech Khánh Hòa bình tĩnh chống đỡ các tình huống tấn công và tận dụng rất tốt các tình huống cố định khi Đình Hùng vô lê đẹp mắt từ pha đá phạt góc nâng tỷ số 3-1.",1,0,0,0,0,0
"Thua cách biệt 2 bàn, Hải Phương Nam Phú Nhuận chơi chiến thuật power – play (thủ môn dâng cao tấn công) nhưng lại tiếp tục sai lầm và thua thêm một bàn khi để mất bóng, tạo điều kiện cho Văn Hạnh ghi bàn vào lưới trống.",1,0,0,0,0,0
"Sau trận đấu, HLV Nguyễn Tuấn Anh của Hải Phương Nam Phú Nhuận cho biết đây là trận đấu hay, hai đội đá cống hiến. Tuy nhiên việc phải đá vào giờ trưa, thời gian làm quen sân bãi ngắn, các cầu thủ đôi lúc mất tập trung nên thua cuộc.",0,0,0,0,0,0
"Ông nói: “Hai đội đã cống hiến cho khán giả trận đấu hay và cảm xúc. Hai bên lực lượng tương đồng nhau, do một số thời điểm trận đấu chúng tôi bị mất tập trung nên phải nhận trận thua cuộc hôm nay”.",0,0,0,0,0,0
"Trong khi đó, trưởng đoàn Trần Duy Hiếu của Sanatech Khánh Hòa cho biết thực lực hai đội là ngang nhau và dù bị thua trước nhưng các cầu thủ Sanatech Khánh Hòa đã có nhiều nỗ lực, chiến đấu hết mình để giành chiến thắng.",0,0,0,0,0,0
"Ông Trần Duy Hiếu chia sẻ: “Hai đội đều có sự chuẩn bị tốt về chuyên môn. Hải Phương Nam bước vào trận rất tập trung. Sanatech thua trước nhưng cầu thủ vẫn quyết tâm thi đấu và giành chiến thắng, đó là nỗ lực của toàn đội”./.",0,0,0,0,0,0
Một số hình ảnh của trận Sanatech Khánh Hòa 4-1 Hải Phương Nam Phú Nhuận (áo xanh):,0,0,1,0,0,0
Hà Khánh/VOV-TP HCM,0,0,0,0,0,0
Romelu Lukaku đã có bàn thắng đầu tiên trong màu áo MU,0,1,0,0,0,0
"Khác với trận đấu với LA Galaxy cách đây 2 ngày, HLV Jose Mourinho đã có sự thay đổi đáng kể khi để hầu hết các cầu thủ ra sân trong hiệp 2 ở trận đấu đó được vào sân ngay từ đầu trước Real Salt Lake. Cùng với tân binh 75 triệu bảng Romelu Lukaku là nhiều cầu thủ trụ cột như Michael Carrick, Blind, Pogba, Mkhitaryan, Lingard hay trung vệ Victor Lindeloef - một tân binh khác của M.U.",0,1,0,0,0,0
"Tuy xuất phát với đội hình được đánh giá là mạnh hơn đội dự bị, nhưng Man Utd gặp rất nhiều khó khăn trước đội chủ nhà. Họ không thể kiểm soát bóng hoặc pressing liên tục như trước LA Galaxy. Thậm chí, Joel Pereira còn liên tục đối diện với những tình huống tấn công nguy hiểm từ phía Real Salt Lake và họ bị thủng lưới trước.",0,0,0,0,0,0
"Trong một pha tấn công khá đơn giản của đội chủ nhà, Phil Jones dễ dàng bị Luis Silva vượt qua và sau đó, thủ môn trẻ Joel Pereira hoàn toàn không có cơ hội cứu thua.",0,0,0,0,0,0
Luis Silva bất ngờ đưa Real Salt Lake vươn lên dẫn trước,0,0,0,0,0,0
"Bất ngờ thủng lưới, Man Utd vùng lên tấn công và họ không mất quá nhiều thời gian để đưa trận đấu về thế cân bằng. Phút 29, sau pha phối hợp giữa Lukaku và Lingard, bóng đến chân Mkhitaryan ở tư thế rất thuận lợi. Ngôi sao người Armenia lập tức tung ra cú sút vào góc chết khiến thủ môn Real Salt Lake bó tay chịu thua.",1,0,0,0,0,0
"Đến phút 30, đội chủ nhà gây sốc khi thay toàn bộ đội hình trên sân. Những cái tên mới nhập cuộc của Real Salt Lake tỏ ra khá lúng túng và họ tiếp tục phải nhận bàn thua thứ 2 ở phút 38. Lần này, Lukaku đã lên tiếng. Từ đường căng ngang chính xác của Mkhitaryan, tiền đạo người Bỉ đã lừa qua cả hậu vệ và thủ môn đối phương để ""mở tài khoản"" trong màu áo Quỷ đỏ.",1,0,0,0,0,0
Lukaku lừa qua cả hậu vệ và thủ môn Real Salt Lake trước khi ghi bàn cho MU,0,0,0,0,0,0
"Bước sang hiệp 2, HLV Jose Mourinho tung vào sân đội hình mới bao gồm những cai tên quen thuộc như Romero, Bailly, Smalling, Valencia, Herrera, Fallaini, Martial, Mata và Rashford. Tuy vậy, giống như hiệp 1, Quỷ đỏ nhập cuộc chậm chạp và có cảm giác mệt mỏi.",0,0,0,0,0,0
"Những ngôi sao trẻ như Martial, Perreira và Rashford đều cố gắng gây ấn tượng nhưng lối chơi rời rạc của đội bóng áo đen khiến họ không tạo được nhiều cơ hội. Trong khi đó, dù chỉ là trận giao hữu nhưng 2 đội bất ngờ chơi rất rắn. Kết quả, Juan Mata phải rời sân chỉ sau 15 phút thi đấu. Sau đó, Valencia phải nhận thẻ đỏ trực tiếp ở phút 68 vì cố ý trả đũa đối thủ.",0,0,0,0,0,1
"Với 10 người trên sân, Man Utd thi đấu vất vả hơn hẳn và họ đẩy thấp đội hình chơi phòng ngự phản công, trong đó Marouane Fellaini là cầu thủ chơi nổi bật nhất của đội bóng HLV Mourinho với khả năng tranh chấp và thu hồi bóng khá tốt.",0,0,0,0,0,0
"Dù chơi thiếu người, nhưng với đẳng cấp vượt trội, MU vẫn dễ dàng hóa giải các đợt tấn công của Real Salt Lake, thậm chí Quỷ đỏ đã có thể thắng đậm hơn nếu họ chính xác trong những pha chuyền bóng cuối cùng và Anthony Martial hay cả trung vệ Chris Smalling dứt điểm tốt hơn. Tuy vậy, sự xuất sắc của thủ thành Sergio Romero là đủ để đoàn quân của Jose Mourinho bảo vệ kết quả 2-1 chung cuộc, qua đó duy trì thành tích 2 trận toàn thắng trên đất Mỹ.",0,0,0,0,0,0
Chris Smalling bỏ lỡ cơ hội nâng tỉ số lên 3-1 ở cuối trận,0,0,0,0,0,0
ĐỘI HÌNH THI ĐẤU:,0,0,0,0,0,0
"EAL SALT LAKE (4-5-1): Rimando; Beltran, Glad, Horst, Phillips; Beckerman, Stephen, Savarino, Rusnak, Plata; L Silva. Thay người: Fernandez, Sparrow, Wingert, Maund, M Silva, Acosta, Dunk, Schmidt, Schuler, Besler, Mulholland, Hernandez, Brody, Saucedo, Lennon. Ghi bàn: L Silva 23'",0,0,0,0,0,0
"MANCHESTER UTD (4-4-1): J Pereira (Romero 46); Fosu-Mensah (Valencia 46), Lindelof (Bailly 46), Jones (Smalling 46), Blind (Darmian 46); Carrick (A Pereira); Lingard (Mata 46, Mitchell 59), McTominay (Herrera 46), Pogba (Fellaini 46), Mkhitaryan (Martial 46, Tuanzebe 90); Lukaku (Rashford). Sub (not used): De Gea. Ghi bàn: Mkhitaryan 29, Lukaku 38",0,0,0,0,0,0
Phong Trần,0,0,0,0,0,0
"Không cần Alvaro Morata, Chelsea vẫn dễ dàng hủy diệt Qarabag 6-0",0,1,1,0,0,0
"Sau 1 năm vắng mặt, Chelsea trở lại Champions League và khởi đầu bằng một trận thắng tưng bừng trước Qarabag, trong trận đấu mà HLV Antonio Conte cất 2 cầu thủ quan trọng là Alvaro Morata và Eden Hazard cho trận đại chiến với Arsenal vào cuối tuần.",0,0,0,0,0,0
"Bước vào trận đấu này, HLV Antonio Conte có một số thay đổi trong đội hình xuất phát so với trận thắng Leicester City cuối tuần qua, trong đó trung vệ đội trưởng Gary Cahill trở lại thay David Luiz, trung vệ Christensen cũng được tin dùng. Ở phía trên, tân binh Zappacosta được trao cơ hội thay Moses ở vị trí tiền vệ phải, trong khi bộ 3 tấn công thuộc về Pedro, Willian và tiền đạo dự bị Michy Batshuayi.",0,0,0,0,0,0
Pedro mở tỷ số ở ngay phút thứ 5,1,0,0,0,0,0
"Đánh giá rất cao sức mạnh của nhà ĐKVĐ Premier League, nhưng HLV Ibrahim Sehic vẫn tuyên bố Qarabag FK không sợ hãi Chelsea. Tuy nhiên, sự chênh lệch về chất lượng đội hình và đẳng cấp của hai đội đã thể hiện rõ ngay sau tiếng còi khai cuộc. Ngay phút thứ 5, lưới của đội bóng đến từ Azerbaijan đã phải rung lên lần đầu tiên.",0,0,0,0,0,0
